,bar_80s,bar_Ele,bar_Jaz,bar_Met,con_80s,con_Ele,con_Jaz,con_Met,mov_80s,mov_Ele,mov_Jaz,mov_Met,vid_80s,vid_Ele,vid_Jaz,vid_Met
kill,0.0,0.013482393187028343,0.0,0.0,0.0,0.0,0.0,0.01173740644423565,0.0,0.0,0.0,0.013594106743855078,0.013040896512554006,0.0,0.0,0.025531132534373988
killer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
kind,0.050643532164773616,0.04202815949405497,0.0,0.04696017284623343,0.027896673449849075,0.049036603099493474,0.006589397841868741,0.012196192551321896,0.006690944622261656,0.013610905402643156,0.025118443754422497,0.014125466660712273,0.0338765820338192,0.033974793398552576,0.01978995812359563,0.02652908118347278
kinda,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindergarten,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kinetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
king,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
kiss,0.012873775117940491,0.0,0.0,0.023874902830831293,0.01241001760868729,0.0,0.0,0.010851112021864697,0.011906041877042212,0.0,0.0,0.012567612429166744,0.0,0.0,0.0,0.0
kit,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitchen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
klebold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
knee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
knight,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
know,0.008651151228297892,0.0,0.0,0.016043887131646704,0.00833950710611518,0.0,0.007879409740530436,0.014583851315770162,0.024002509255859443,0.0,0.007508975597436123,0.016890821022940337,0.024305177212743913,0.008125213394647446,0.00788808489767994,0.007930675370524321
kombat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
korean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039618180415629506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpop,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
la,0.0,0.0,0.0,0.0,0.014622500686321063,0.0,0.06907882736512405,0.0,0.014028675140359662,0.0,0.0,0.0,0.0,0.0,0.055323906011425936,0.0
labyrinth,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
lack,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lady,0.02392584705179593,0.011582451747508644,0.02097986418364317,0.011092847052899708,0.0,0.01158333764991792,0.02179149888094763,0.0,0.011063659817446022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
laidback,0.0,0.041475937489015215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
lament,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lamp,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
land,0.0,0.0,0.0,0.0,0.0,0.0,0.030404202078157777,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0152188384115293,0.0
landscape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140110282150538,0.0,0.0,0.015631025331768782,0.015676341129226813,0.0,0.0
lapse,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laptop,0.0,0.0,0.0,0.0,0.0,0.0,0.015202101039078889,0.0,0.0,0.0,0.014487405718352333,0.0,0.0,0.015676341129226813,0.0,0.0
large,0.008651151228297892,0.008376007875101678,0.007585937392683608,0.008021943565823352,0.00833950710611518,0.041883242637528566,0.007879409740530436,0.014583851315770162,0.008000836418619815,0.0,0.0,0.008445410511470169,0.008101725737581304,0.008125213394647446,0.0,0.0
las,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laser,0.0,0.016160210246008125,0.0,0.0,0.0,0.08080723142811243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015676341129226813,0.0,0.0
last,0.0,0.011582451747508644,0.010489932091821585,0.011092847052899708,0.023063956026524623,0.0,0.0,0.010083368871933984,0.0,0.0,0.02076701665695796,0.011678422608433625,0.0,0.0,0.0,0.0
late,0.01839428579149356,0.02671390406558659,0.03225880503417203,0.008528224663922538,0.0088658302821193,0.017810631547606114,0.025130085721107732,0.007752133847962615,0.0,0.008651352463421958,0.0,0.00897841746577759,0.01722608410010307,0.0,0.0,0.0
lately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
later,0.01669105674254255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031262050663537565,0.015676341129226813,0.0,0.0
latte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
latter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
laugh,0.00979066962904217,0.018958569501624764,0.008585147210861505,0.018157167101389267,0.018875952295909108,0.0,0.0,0.008252408632317399,0.027164088592447688,0.0,0.008498048107928084,0.0,0.045844372632342104,0.0,0.008927093192684376,0.0
laughing,0.01669105674254255,0.0,0.0,0.0,0.03217957532812471,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laughter,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launch,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laurel,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
lay,0.0,0.013482393187028343,0.012210660752166435,0.0,0.0,0.0,0.012683046838974317,0.0,0.0,0.013098901818137514,0.0,0.0,0.013040896512554006,0.0,0.0,0.0
lead,0.0,0.010108742675232272,0.0,0.0,0.0,0.010109515858638167,0.0,0.026401192972226976,0.03862383978070119,0.009821210965356037,0.0,0.02038500510510023,0.009777720117714384,0.009806066638499245,0.0,0.009571284764397326
leaf,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lean,0.015168937823734503,0.0,0.0,0.014065684434859057,0.0,0.0,0.0,0.0,0.014028675140359662,0.0,0.0,0.0,0.014205574580216856,0.0,0.0,0.0
leaning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
learn,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641959204386513,0.0,0.0,0.0,0.0
least,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leather,0.0,0.014686501173731754,0.0,0.028131368869718114,0.0,0.0,0.0,0.012785670253682027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013905654683529898
leave,0.0,0.013482393187028343,0.0,0.0,0.0,0.0,0.0,0.01173740644423565,0.0,0.0,0.0,0.013594106743855078,0.0,0.026157406570923587,0.0,0.012765566267186994
leblanc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
ledge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
leg,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
lego,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
less,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641959204386513,0.017468750975056475,0.0,0.0,0.0
let,0.0,0.0,0.012210660752166435,0.025824951191863513,0.013423639932919344,0.0,0.0,0.01173740644423565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012765566267186994
letting,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
level,0.0,0.025128023625305033,0.007585937392683608,0.008021943565823352,0.0,0.016753297055011426,0.007879409740530436,0.0,0.0,0.008137761839601574,0.015017951194872247,0.008445410511470169,0.008101725737581304,0.024375640183942338,0.023664254693039823,0.031722701482097285
library,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
lie,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
life,0.01839428579149356,0.0445231734426443,0.03225880503417203,0.0,0.0,0.017810631547606114,0.008376695240369244,0.007752133847962615,0.034023141607718306,0.0,0.023948646745786912,0.0,0.043065210250257675,0.017276024121407288,0.008385917904248481,0.0
lifestyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
lifetime,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lift,0.0,0.0,0.0,0.025824951191863513,0.013423639932919344,0.0,0.012683046838974317,0.01173740644423565,0.0,0.0,0.024173559276937984,0.0,0.0,0.0,0.0,0.0
light,0.027285017377262126,0.039625856905035055,0.005981355201177036,0.018975411232867546,0.05260423504420064,0.11228184863149258,0.0248510083825272,0.05749533011233792,0.012616989054624599,0.025665829592628166,0.01776201723806235,0.006659032031766752,0.038328262048982285,0.02562625283231087,0.024878369112599802,0.0062531739877108574
lighter,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
lighthearted,0.0,0.0,0.014635891585445012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0152188384115293,0.0
lighting,0.012873775117940491,0.01246433439025354,0.011288630781616685,0.0,0.02482003521737458,0.012465287744871982,0.0,0.0,0.0,0.0,0.022348207922037452,0.0,0.0,0.0,0.0,0.0
lightning,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
like,0.01392527611239137,0.0,0.0,0.0,0.0,0.02696684881901525,0.0,0.01173740644423565,0.0,0.0,0.012086779638468992,0.0,0.0,0.0,0.0,0.012765566267186994
likely,0.0,0.0,0.00915523125055922,0.0,0.0,0.0,0.009509413874419736,0.008800397657408992,0.009655959945175298,0.009821210965356037,0.00906234846014383,0.0,0.009777720117714384,0.0,0.009519883651024437,0.028713854293191978
limelight,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line,0.0,0.01246433439025354,0.0,0.0,0.0,0.012465287744871982,0.0,0.0,0.011906041877042212,0.0,0.0,0.0,0.012056175237312684,0.01209112721158031,0.0,0.011801635245903237
liner,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lion,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquor,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lisa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
list,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
listen,0.04092752606589319,0.07925171381007011,0.041869486408239245,0.012650274155245032,0.0328776469026254,0.026419258501527668,0.018638256286895402,0.0632448631235717,0.018925483581936898,0.019249372194471127,0.029603362063437246,0.05993128828590077,0.02555217469932152,0.012813126416155436,0.024878369112599802,0.031265869938554285
listener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
listening,0.015168937823734503,0.0,0.0,0.014065684434859057,0.0,0.0,0.0,0.0,0.0,0.0,0.02633249170003437,0.0,0.0,0.0,0.013830976502856484,0.0
lit,0.00919714289574678,0.017809269377057724,0.03225880503417203,0.017056449327845075,0.0177316605642386,0.008905315773803057,0.033506780961476974,0.0,0.0,0.0,0.01596576449719127,0.00897841746577759,0.0,0.008638012060703644,0.0419295895212424,0.0
literally,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
little,0.008145641901295901,0.015773151783508115,0.014285342575986518,0.007553200483406427,0.015704415915774494,0.015774358218334828,0.007418995281229376,0.006865839425591661,0.015066653363715692,0.015324502386826816,0.021210619713436112,0.0,0.02288496232443064,0.0,0.0,0.01493453065354133
live,0.017302302456595784,0.0,0.03034374957073443,0.03208777426329341,0.05837654974280627,0.0,0.039397048702652177,0.029167702631540324,0.01600167283723963,0.008137761839601574,0.030035902389744493,0.025336231534410506,0.0,0.008125213394647446,0.03155233959071976,0.0
lively,0.0,0.010108742675232272,0.00915523125055922,0.009681433502849838,0.010064691035521019,0.010109515858638167,0.009509413874419736,0.0,0.0,0.009821210965356037,0.00906234846014383,0.0,0.0,0.009806066638499245,0.0,0.0
living,0.0,0.0,0.014635891585445012,0.0,0.0,0.0,0.0,0.014068641468207018,0.0,0.03140110282150538,0.0,0.0,0.0,0.0,0.0,0.0
load,0.012873775117940491,0.0,0.0,0.0,0.01241001760868729,0.012465287744871982,0.0,0.0,0.011906041877042212,0.012109800548128965,0.0,0.0,0.0,0.01209112721158031,0.0,0.0
loading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
lobby,0.01392527611239137,0.0,0.0,0.0,0.0,0.013483424409507625,0.012683046838974317,0.0,0.0,0.0,0.012086779638468992,0.0,0.0,0.0,0.025394021512161052,0.0
local,0.01669105674254255,0.0,0.0,0.04643129395472678,0.016089787664062355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014268760320071593,0.013166245850017185,0.0,0.014205574580216856,0.0,0.013830976502856484,0.0
lock,0.0,0.018060151685527822,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lofi,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loft,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
loiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
london,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lonely,0.01392527611239137,0.013482393187028343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013098901818137514,0.012086779638468992,0.0,0.0,0.026157406570923587,0.0,0.0
long,0.008651151228297892,0.008376007875101678,0.007585937392683608,0.04010971782911676,0.03335802842446072,0.016753297055011426,0.007879409740530436,0.05104347960519557,0.0,0.01627552367920315,0.0,0.0,0.016203451475162608,0.0,0.00788808489767994,0.023792026111572964
longing,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
look,0.020463763032946596,0.046230166389207565,0.017944065603531106,0.018975411232867546,0.02630211752210032,0.013209629250763834,0.0248510083825272,0.011499066022467584,0.018925483581936898,0.03208228699078521,0.01776201723806235,0.026636128127067008,0.02555217469932152,0.019219689624233156,0.0373175536688997,0.012506347975421715
loom,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
looney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
loop,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
loose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lordi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
los,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lose,0.0,0.0,0.0,0.010347853206954583,0.010757492201776329,0.0,0.03049197791660923,0.00940617142026428,0.0,0.010497252225522337,0.0,0.03268230480359712,0.01045076769333923,0.02096213088339354,0.0,0.0
loss,0.0,0.018060151685527822,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lot,0.020463763032946596,0.046230166389207565,0.029906776005885177,0.06957650785384767,0.03945317628315048,0.046233702377673415,0.0124255041912636,0.05749533011233792,0.018925483581936898,0.025665829592628166,0.01776201723806235,0.03329516015883376,0.01277608734966076,0.02562625283231087,0.01865877683444985,0.02501269595084343
loud,0.0,0.021609152256097122,0.0,0.09313067886259124,0.010757492201776329,0.02161080506678552,0.010163992638869744,0.00940617142026428,0.0,0.0,0.0,0.010894101601199042,0.0,0.0,0.0,0.020460244800481298
lounge,0.0,0.0,0.013301190744182649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013166245850017185,0.0,0.014205574580216856,0.0,0.04149292950856945,0.0
love,0.03617395154626687,0.021014079747027486,0.006343972598198158,0.01341719224178098,0.041845010174773614,0.0,0.019768193525606225,0.024392385102643792,0.04014566773356994,0.03402726350660789,0.025118443754422497,0.007062733330356136,0.0067753164067638405,0.02038487603913155,0.03298326353932605,0.006632270295868195
lovebird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
loved,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
lovely,0.0,0.0,0.0,0.0,0.0,0.0,0.015202101039078889,0.014068641468207018,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.0
lover,0.01392527611239137,0.0,0.012210660752166435,0.0,0.040270919798758034,0.0,0.0,0.0,0.0,0.0,0.012086779638468992,0.0,0.013040896512554006,0.0,0.0,0.0
lovingly,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
low,0.01392527611239137,0.0,0.012210660752166435,0.0,0.026847279865838687,0.0,0.0,0.0,0.0,0.013098901818137514,0.024173559276937984,0.0,0.0,0.0,0.0,0.0
lowkey,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
luxurious,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
luxury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
lynch,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machine,0.0,0.026964786374056686,0.0,0.0,0.013423639932919344,0.0,0.0,0.01173740644423565,0.0,0.013098901818137514,0.0,0.0,0.0,0.026157406570923587,0.0,0.0
mad,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099936186319564
madness,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mafia,0.0,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0152188384115293,0.0
magic,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
magical,0.0333821134850851,0.0,0.0,0.0,0.016089787664062355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.0
maiden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
main,0.014469580618506747,0.014009386498018323,0.03171986299099079,0.00670859612089049,0.006974168362462269,0.02802091605685341,0.0,0.006098096275660948,0.026763778489046625,0.020416358103964735,0.018838832815816876,0.021188199991068413,0.020325949220291524,0.033974793398552576,0.01978995812359563,0.039793621775209176
major,0.0,0.0,0.0,0.0,0.0,0.014687624494342735,0.0,0.0,0.0,0.014268760320071593,0.0,0.014808191830627603,0.0,0.0,0.013830976502856484,0.0
makeup,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,0.0,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.014068641468207018,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
mall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014268760320071593,0.0,0.0,0.02841114916043371,0.0,0.013830976502856484,0.013905654683529898
malone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
mama,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
man,0.0,0.022292776848757474,0.03365000208640322,0.007116811113872666,0.03699271652189004,0.03715746991261652,0.041942158045890986,0.006469162633437624,0.014196171059317707,0.014439122745481724,0.04663205666182342,0.029969989639576318,0.02875036519399844,0.043250572768405354,0.02799222398230266,0.0
manage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.017099936186319564
manchester,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manga,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manner,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mansion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
many,0.03347848644672055,0.043218304512194244,0.01957085983777571,0.0,0.0,0.01080540253339276,0.010163992638869744,0.028218514260792835,0.010320626181597497,0.0,0.0,0.0,0.02090153538667846,0.0,0.0,0.0
map,0.0,0.0,0.0,0.0,0.0,0.014687624494342735,0.0,0.0,0.0,0.0,0.0,0.014808191830627603,0.014205574580216856,0.0,0.013830976502856484,0.0
mardi,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marilyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
marimba,0.0,0.0,0.03271324049157972,0.0,0.0,0.0,0.03397879687515878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
mario,0.00919714289574678,0.017809269377057724,0.056452908809801056,0.0,0.0,0.017810631547606114,0.025130085721107732,0.0,0.0,0.008651352463421958,0.087811704734552,0.0,0.043065210250257675,0.034552048242814576,0.0922450969467333,0.008431196348054422
marry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martini,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marvel,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
